synset,pos,name,src
12097396-n,n,coralberry,eng30
07027090-n,n,light_opera,eng30
08913434-n,n,al-iraq,eng30
11659627-n,n,sundacarpus_amara,eng30
09839085-n,n,bar_fly,eng30
06010583-n,n,inertial_frame,eng30
11168645-n,n,cyrus_hall_mccormick,eng30
09965985-n,n,coroner,eng30
09203217-n,n,araxes,eng30
08983413-n,n,cracow,eng30
13104059-n,n,tree,eng30
13912260-n,n,tree,eng30
11348160-n,n,tree,eng30
02967294-n,n,carpetbag,eng30
11729860-n,n,pine_hyacinth,eng30
10550551-n,n,sanyasi,eng30
12329020-n,n,genus_lagerstroemia,eng30
03380867-n,n,footgear,eng30
12513933-n,n,redbud,eng30
12646950-n,n,prunus_laurocerasus,eng30
10082146-n,n,butterball,eng30
01850192-n,n,butterball,eng30
11285091-n,n,schliemann,eng30
07710007-n,n,solanaceous_vegetable,eng30
02783035-n,n,ball-peen_hammer,eng30
14712489-n,n,alkaline_earth,eng30
07029088-n,n,theme_song,eng30
07028964-n,n,theme_song,eng30
03347191-n,n,fire_ship,eng30
02499022-n,n,nycticebus_pygmaeus,eng30
12764703-n,n,genus_schinus,eng30
10144338-n,n,grass_widower,eng30
00096720-n,n,search_and_rescue_mission,eng30
00594260-n,n,legation,eng30
08403082-n,n,legation,eng30
02092339-n,n,weimaraner,eng30
14222685-n,n,actinic_dermatitis,eng30
11340992-n,n,thoreau,eng30
05496261-n,n,hippocampus,eng30
01456631-n,n,hippocampus,eng30
13176523-n,n,genus_microsorium,eng30
06902362-n,n,fortran,eng30
14190493-n,n,childbed_fever,eng30
02577952-n,n,alectis_ciliaris,eng30
10945263-n,n,daphne_du_maurier,eng30
03953416-n,n,house_of_god,eng30
07728585-n,n,haricots_verts,eng30
08684572-n,n,tiltyard,eng30
08750612-n,n,capital_of_cuba,eng30
07904293-n,n,slivovitz,eng30
05921123-n,n,heart_and_soul,eng30
02014524-n,n,chunga_burmeisteri,eng30
12306270-n,n,fraxinus_velutina,eng30
04137773-n,n,satellite_receiver,eng30
06492811-n,n,mailing_list,eng30
07416714-n,n,occasion,eng30
07447261-n,n,occasion,eng30
09179264-n,n,occasion,eng30
15245829-n,n,occasion,eng30
14485064-n,n,occasion,eng30
02325211-n,n,genus_sylvilagus,eng30
06741728-n,n,extenuation,eng30
00354583-n,n,extenuation,eng30
14749543-n,n,prolactin,eng30
01561318-n,n,genus_phoenicurus,eng30
12255452-n,n,family_lennoaceae,eng30
08998853-n,n,capital_of_somalia,eng30
02445715-n,n,wood_pussy,eng30
06345131-n,n,running_head,eng30
14275240-n,n,gall,eng30
14184390-n,n,gall,eng30
13099586-n,n,gall,eng30
07548978-n,n,gall,eng30
05406570-n,n,gall,eng30
04915866-n,n,gall,eng30
10983503-n,n,sir_martin_frobisher,eng30
00114431-n,n,pulling,eng30
04437953-n,n,horologe,eng30
09396712-n,n,polar_star,eng30
11090884-n,n,jones,eng30
11090631-n,n,jones,eng30
11090512-n,n,jones,eng30
11090378-n,n,jones,eng30
11090235-n,n,jones,eng30
11090136-n,n,jones,eng30
07069210-n,n,eloquence,eng30
07607027-n,n,meringue_kiss,eng30
02349847-n,n,liomys_irroratus,eng30
00203649-n,n,brush-off,eng30
11997409-n,n,nabalus_serpentarius,eng30
02428842-n,n,spindle_horn,eng30
10658501-n,n,stockman,eng30
04125257-n,n,deposit_box,eng30
08365484-n,n,state_capitalism,eng30
10979887-n,n,frederick_barbarossa,eng30
13459322-n,n,defense_reaction,eng30
09989168-n,n,damsel,eng30
09784306-n,n,allergist,eng30
10174589-n,n,highflyer,eng30
10028541-n,n,doyenne,eng30
04826771-n,n,piety,eng30
10546062-n,n,safecracker,eng30
02552171-n,n,acanthopterygian,eng30
12385566-n,n,mignonette,eng30
14715601-n,n,latakia,eng30
09034402-n,n,latakia,eng30
11874081-n,n,yellow_rocket,eng30
01386494-n,n,protoctista,eng30
10868177-n,n,pieter_brueghel,eng30
11112907-n,n,kurosawa,eng30
00816841-n,n,inertial_guidance,eng30
04115906-n,n,royal_brace,eng30
12259615-n,n,sarcodes,eng30
01055360-n,n,sojourn,eng30
07432034-n,n,radio_noise,eng30
12309403-n,n,osmanthus,eng30
12866824-n,n,satureia,eng30
14472624-n,n,primitiveness,eng30
02038010-n,n,genus_lobipes,eng30
02113892-n,n,large_poodle,eng30
01880813-n,n,kangaroo_jerboa,eng30
09978566-n,n,crimper,eng30
03150232-n,n,crimper,eng30
12599435-n,n,common_plantain,eng30
12463322-n,n,melanthiaceae,eng30
13495209-n,n,hyperhidrosis,eng30
06932879-n,n,lahu,eng30
07050952-n,n,folk_ballad,eng30
12695760-n,n,genus_melia,eng30
14847810-n,n,eleostearic_acid,eng30
13266690-n,n,european_recovery_program,eng30
12890265-n,n,veronica,eng30
11362885-n,n,venturi,eng30
04527310-n,n,venturi,eng30
04074482-n,n,cure,eng30
08926681-n,n,mount_asama,eng30
14555790-n,n,snowblindness,eng30
12654659-n,n,western_dewberry,eng30
11966617-n,n,erigeron_glaucous,eng30
07026239-n,n,chamber_music,eng30
10441534-n,n,pledgee,eng30
12879719-n,n,castilleja,eng30
14651708-n,n,protoactinium,eng30
01425983-n,n,order_sarcosporidia,eng30
11429661-n,n,blackbody_radiation,eng30
08900377-n,n,suez_canal,eng30
10588357-n,n,sheik,eng30
09991026-n,n,sheik,eng30
13186200-n,n,woodwardia,eng30
12204405-n,n,genus_entelea,eng30
04557308-n,n,water-base_paint,eng30
09734885-n,n,turk,eng30
02286425-n,n,browntail,eng30
11248997-n,n,edward_pusey,eng30
12866002-n,n,salvia_pratensis,eng30
00394803-n,n,uncovering,eng30
00043195-n,n,uncovering,eng30
03510487-n,n,heaver,eng30
10166762-n,n,heaver,eng30
04788332-n,n,preciosity,eng30
10403366-n,n,party_girl,eng30
06748270-n,n,parallel_lives,eng30
13178284-n,n,pyrrosia_lingua,eng30
05908000-n,n,pyramid_scheme,eng30
05788924-n,n,groupthink,eng30
10845926-n,n,benton,eng30
10845763-n,n,benton,eng30
10201535-n,n,role_player,eng30
09765278-n,n,role_player,eng30
03065063-n,n,rack_railway,eng30
06471737-n,n,charter,eng30
06522501-n,n,charter,eng30
02477516-n,n,paranthropus,eng30
11275344-n,n,lillian_russell,eng30
10371741-n,n,"ship's_officer",eng30
12359734-n,n,family_begoniaceae,eng30
11692108-n,n,epicalyx,eng30
05089612-n,n,low_density,eng30
11962667-n,n,globe_thistle,eng30
03240327-n,n,drill_bit,eng30
02247076-n,n,genus_trialeurodes,eng30
09148970-n,n,va,eng30
08144122-n,n,va,eng30
13726947-n,n,british_thermal_unit,eng30
02892948-n,n,brass_knucks,eng30
05083567-n,n,tandem,eng30
02835271-n,n,tandem,eng30
01311520-n,n,world_war_1,eng30
10590764-n,n,ship_builder,eng30
10589930-n,n,ship_builder,eng30
10848946-n,n,berra,eng30
11102353-n,n,jerome_kern,eng30
07955726-n,n,tenantry,eng30
12015221-n,n,rosinweed,eng30
11973341-n,n,rosinweed,eng30
02078436-n,n,genus_zalophus,eng30
06703213-n,n,ded,eng30
06544432-n,n,probate_will,eng30
03936269-n,n,piling,eng30
13963032-n,n,defunctness,eng30
04553920-n,n,washbasin,eng30
04553703-n,n,washbasin,eng30
10698241-n,n,televangelist,eng30
00748919-n,n,package_tour,eng30
14367649-n,n,elephantiasis_scroti,eng30
10962423-n,n,prince_eugene_of_savoy,eng30
08806617-n,n,friuli-venezia_giulia,eng30
09367203-n,n,necessary,eng30
00716777-n,n,vivisection,eng30
14884963-n,n,glyceric_acid,eng30
02314001-n,n,ectoprocta,eng30
13376012-n,n,charge_card,eng30
01799540-n,n,crax,eng30
02595339-n,n,silver_perch,eng30
02566489-n,n,silver_perch,eng30
14914544-n,n,hydrazo_group,eng30
11894558-n,n,wild_rape,eng30
14378712-n,n,nihilistic_delusion,eng30
02488415-n,n,presbytes_entellus,eng30
11094312-n,n,flavius_claudius_julianus,eng30
10645854-n,n,totterer,eng30
01642391-n,n,rana_tarahumarae,eng30
01605630-n,n,hawk,eng30
10162644-n,n,hawk,eng30
03787164-n,n,hawk,eng30
11117108-n,n,emilie_charlotte_le_breton,eng30
10011486-n,n,diarist,eng30
04420024-n,n,thermal_reactor,eng30
02085118-n,n,pie-dog,eng30
03288742-n,n,cor_anglais,eng30
11162206-n,n,mary_stuart,eng30
14850948-n,n,ethyl_acetate,eng30
00493031-n,n,monte,eng30
02110627-n,n,monkey_pinscher,eng30
15151641-n,n,bloom_of_youth,eng30
14948055-n,n,verd_antique,eng30
11030395-n,n,bomber_harris,eng30
04252653-n,n,snow_thrower,eng30
02775178-n,n,baggage_claim,eng30
07255791-n,n,psychical_communication,eng30
03673450-n,n,lingerie,eng30
02381261-n,n,dun,eng30
04973110-n,n,dun,eng30
01847253-n,n,diving_duck,eng30
00617601-n,n,cabinetmaking,eng30
04710127-n,n,asperity,eng30
04643099-n,n,asperity,eng30
07475242-n,n,service_break,eng30
10581464-n,n,serial_killer,eng30
12293419-n,n,gentiana,eng30
07458212-n,n,dogfight,eng30
01172441-n,n,dogfight,eng30
00974224-n,n,dogfight,eng30
00971802-n,n,dogfight,eng30
08619949-n,n,toll_plaza,eng30
01499732-n,n,rhinoptera_bonasus,eng30
10262343-n,n,light-of-love,eng30
09481036-n,n,wormhole,eng30
10928299-n,n,de_kooning,eng30
11957514-n,n,coreopsis_maritima,eng30
09447047-n,n,strait_of_magellan,eng30
01564217-n,n,regulus_calendula,eng30
12525975-n,n,desmanthus,eng30
08308039-n,n,committee_meeting,eng30
14593671-n,n,acrylic_resin,eng30
11845019-n,n,genus_coryphantha,eng30
10744544-n,n,drifter,eng30
14014990-n,n,sluggishness,eng30
05062518-n,n,sluggishness,eng30
04635953-n,n,sluggishness,eng30
12240715-n,n,lyonia,eng30
07302836-n,n,fire,eng30
00986938-n,n,fire,eng30
13480848-n,n,fire,eng30
03343560-n,n,fire,eng30
14842847-n,n,fire,eng30
07481375-n,n,fire,eng30
14686186-n,n,fire,eng30
07420435-n,n,fire,eng30
06711159-n,n,fire,eng30
11072887-n,n,eugene_ionesco,eng30
10726031-n,n,cross-dresser,eng30
08357647-n,n,corps_diplomatique,eng30
10777894-n,n,whited_sepulcher,eng30
00234892-n,n,reversal,eng30
07475870-n,n,reversal,eng30
07411160-n,n,reversal,eng30
05789808-n,n,reversal,eng30
01185981-n,n,reversal,eng30
00346693-n,n,reversal,eng30
00339776-n,n,reversal,eng30
00163406-n,n,reversal,eng30
10749123-n,n,old_stager,eng30
10852803-n,n,bleriot,eng30
15077917-n,n,transferrin,eng30
04494762-n,n,tubeless_tire,eng30
09478810-n,n,white_sea,eng30
02790823-n,n,barbed_wire,eng30
05155476-n,n,resourcefulness,eng30
05633860-n,n,resourcefulness,eng30
03786417-n,n,morphia,eng30
00212678-n,n,last_hurrah,eng30
05722427-n,n,touch_sensation,eng30
05262534-n,n,moustachio,eng30
02269657-n,n,caddisworm,eng30
04384910-n,n,rear_light,eng30
07004057-n,n,ekg,eng30
14808617-n,n,acyl_anhydrides,eng30
00066216-n,n,nonaccomplishment,eng30
08333639-n,n,roman_inquisition,eng30
02964634-n,n,cargo_area,eng30
06928047-n,n,chagatai,eng30
05758059-n,n,experience,eng30
05984584-n,n,experience,eng30
07285403-n,n,experience,eng30
09081560-n,n,capital_of_idaho,eng30
10850469-n,n,mary_mcleod_bethune,eng30
12866162-n,n,clary,eng30
03855908-n,n,fourth_deck,eng30
05120310-n,n,redundance,eng30
07219923-n,n,progress_report,eng30
08346655-n,n,military_intelligence_section_6,eng30
01679178-n,n,holbrookia,eng30
12428412-n,n,leopard_lily,eng30
12427184-n,n,leopard_lily,eng30
12416073-n,n,leopard_lily,eng30
02314717-n,n,cycliophora,eng30
12537437-n,n,genus_lablab,eng30
00210940-n,n,tone_ending,eng30
12944238-n,n,seseli,eng30
01073241-n,n,humoring,eng30
12258885-n,n,indian_pipe,eng30
01608934-n,n,genus_elanoides,eng30
03253886-n,n,duffle_bag,eng30
12374238-n,n,cistus,eng30
08352613-n,n,sales_staff,eng30
07497019-n,n,tsoris,eng30
10013927-n,n,diplomat,eng30
10014658-n,n,diplomat,eng30
08040257-n,n,salah_al-din_battalions,eng30
01004072-n,n,divergence,eng30
07366289-n,n,divergence,eng30
05863302-n,n,divergence,eng30
04749709-n,n,divergence,eng30
12371704-n,n,actinidia_polygama,eng30
14921622-n,n,saccharase,eng30
09217230-n,n,beach,eng30
14677485-n,n,greaves,eng30
01826223-n,n,family_coraciidae,eng30
00845523-n,n,carnal_knowledge,eng30
07425011-n,n,genetic_mutation,eng30
02917377-n,n,loud-hailer,eng30
03400389-n,n,fuel-air_explosive,eng30
09426621-n,n,scurf,eng30
09425607-n,n,scurf,eng30
14752323-n,n,glucosamine,eng30
14167426-n,n,pernicious_anaemia,eng30
01462803-n,n,morula,eng30
03322940-n,n,farm_machine,eng30
10548227-n,n,salesclerk,eng30
04017807-n,n,mosquito_craft,eng30
01382273-n,n,treponemataceae,eng30
13228194-n,n,amauropelta,eng30
12768933-n,n,ohio_buckeye,eng30
09786338-n,n,graduate,eng30
03451473-n,n,graduate,eng30
01421164-n,n,class_cryptophyceae,eng30
02712393-n,n,angiotensin_ii_inhibitor,eng30
11492833-n,n,pleomorphism,eng30
11491816-n,n,pleomorphism,eng30
05700087-n,n,preoccupancy,eng30
00087073-n,n,preoccupancy,eng30
01675722-n,n,banded_gecko,eng30
01452051-n,n,krypterophaneron,eng30
03543945-n,n,dogs-tooth_check,eng30
09929577-n,n,clinician,eng30
15269331-n,n,track-to-track_seek_time,eng30
06485933-n,n,order_paper,eng30
01663659-n,n,chelonia,eng30
01662274-n,n,chelonia,eng30
02519862-n,n,blue_catfish,eng30
13695420-n,n,sudanese_pound,eng30
02184720-n,n,cootie,eng30
08485160-n,n,ferdinand_and_isabella,eng30
03930630-n,n,pickup,eng30
06547832-n,n,pickup,eng30
03930777-n,n,pickup,eng30
10432053-n,n,pickup,eng30
05061003-n,n,pickup,eng30
04450465-n,n,pickup,eng30
02971940-n,n,pickup,eng30
01016201-n,n,pickup,eng30
00319176-n,n,pickup,eng30
10442232-n,n,slowcoach,eng30
12687957-n,n,ivy-leaved_geranium,eng30
01533339-n,n,canary_bird,eng30
05567381-n,n,index_finger,eng30
11870607-n,n,genus_alyssum,eng30
07434102-n,n,warping,eng30
08581503-n,n,haunt,eng30
12182414-n,n,genus_lavatera,eng30
12919195-n,n,flowering_spurge,eng30
07538395-n,n,despondency,eng30
10087574-n,n,filing_clerk,eng30
07442439-n,n,backspin,eng30
12554029-n,n,jumby_bead,eng30
13825664-n,n,signal-to-noise_ratio,eng30
11302962-n,n,david_siqueiros,eng30
09395086-n,n,planetesimal,eng30
11346391-n,n,henri_toulouse-lautrec,eng30
00232863-n,n,recission,eng30
10359659-n,n,noc,eng30
07639069-n,n,donut,eng30
08578517-n,n,benthos,eng30
00005787-n,n,benthos,eng30
15204907-n,n,lustrum,eng30
01027662-n,n,lustrum,eng30
04604806-n,n,worm_gear,eng30
08366440-n,n,nazism,eng30
00591858-n,n,directorship,eng30
04889162-n,n,snobbishness,eng30
06890470-n,n,flourish,eng30
06890577-n,n,flourish,eng30
06890373-n,n,flourish,eng30
06890254-n,n,flourish,eng30
06856884-n,n,flourish,eng30
01402169-n,n,class_phaeophyceae,eng30
01697457-n,n,nile_crocodile,eng30
11768505-n,n,acocanthera_spectabilis,eng30
01369484-n,n,salmonella_typhosa,eng30
01874434-n,n,pouched_mammal,eng30
06421844-n,n,consuetudinal,eng30
08939201-n,n,riviera,eng30
03933183-n,n,piece_of_leather,eng30
11973749-n,n,curlycup_gumweed,eng30
03544143-n,n,hourglass,eng30
07390400-n,n,popping,eng30
04560113-n,n,hot-water_tank,eng30
07086972-n,n,downbeat,eng30
03369512-n,n,fluid_flywheel,eng30
06522119-n,n,aleatory_contract,eng30
02487675-n,n,bonnet_macaque,eng30
12549192-n,n,black_medick,eng30
09216442-n,n,bay_of_bengal,eng30
03708425-n,n,magneto,eng30
07704579-n,n,kasha,eng30
13118707-n,n,subshrub,eng30
14650137-n,n,plutonium_239,eng30
07320302-n,n,nativity,eng30
06192908-n,n,nativity,eng30
01279866-n,n,granicus,eng30
00674158-n,n,facelift,eng30
00265472-n,n,facelift,eng30
10399299-n,n,pardoner,eng30
10399130-n,n,pardoner,eng30
03015254-n,n,dresser,eng30
10033225-n,n,dresser,eng30
10033082-n,n,dresser,eng30
03238586-n,n,dresser,eng30
03237340-n,n,dresser,eng30
07031636-n,n,canto,eng30
06384269-n,n,canto,eng30
14218158-n,n,needle_blight,eng30
11095907-n,n,louis_isadore_kahn,eng30
11455092-n,n,flash_flood,eng30
06716234-n,n,scoffing,eng30
14697485-n,n,arenaceous_rock,eng30
09518145-n,n,eresh-kigal,eng30
08962465-n,n,capital_of_madagascar,eng30
01238424-n,n,uniting,eng30
00381680-n,n,uniting,eng30
09034550-n,n,tanzania,eng30
12144742-n,n,sugar_corn,eng30
02820798-n,n,booby_hatch,eng30
10533013-n,n,challenger,eng30
07440045-n,n,adaptive_radiation,eng30
06714184-n,n,curtain_lecture,eng30
00866606-n,n,goosebump,eng30
11687071-n,n,gametophyte,eng30
02218235-n,n,family_ichneumonidae,eng30
03348868-n,n,gun_chamber,eng30
01570549-n,n,genus_geothlypis,eng30
05348884-n,n,arteria_labialis,eng30
04733347-n,n,frothiness,eng30
01722998-n,n,pterosaur,eng30
05988743-n,n,ignorantness,eng30
00902757-n,n,fmri,eng30
09774783-n,n,advocate,eng30
09775663-n,n,advocate,eng30
09294877-n,n,grot,eng30
14884336-n,n,dextroglucose,eng30
11704093-n,n,bay_tree,eng30
01404365-n,n,fucoid_algae,eng30
12827270-n,n,star-glory,eng30
03553248-n,n,fusion_bomb,eng30
08278169-n,n,college,eng30
08278324-n,n,college,eng30
03069752-n,n,college,eng30
07684938-n,n,banana_bread,eng30
13953356-n,n,left-handedness,eng30
05067367-n,n,left-handedness,eng30
15075691-n,n,tombac,eng30
08345613-n,n,idf,eng30
11194205-n,n,daniel_patrick_moynihan,eng30
13382121-n,n,bad_cheque,eng30
09675156-n,n,malto,eng30
06982487-n,n,malto,eng30
12559302-n,n,piscidia,eng30
11274812-n,n,bertrand_russell,eng30
08706663-n,n,oran,eng30
01477525-n,n,lamprey_eel,eng30
01496617-n,n,batoidei,eng30
06899110-n,n,application-oriented_language,eng30
11376201-n,n,james_dewey_watson,eng30
12246941-n,n,vaccinium_pennsylvanicum,eng30
08183541-n,n,traffic_jam,eng30
07451687-n,n,entombment,eng30
14259865-n,n,"farmer's_lung",eng30
00059376-n,n,eluding,eng30
02882483-n,n,bowling_equipment,eng30
04128710-n,n,sailcloth,eng30
13570923-n,n,ultracentrifugation,eng30
03838298-n,n,object_lens,eng30
06949506-n,n,modern_english,eng30
12927758-n,n,tung-oil_tree,eng30
05614175-n,n,sagaciousness,eng30
04890361-n,n,sagaciousness,eng30
07866277-n,n,rissole,eng30
11200812-n,n,nasser,eng30
09332246-n,n,nasser,eng30
05160796-n,n,favorableness,eng30
08955082-n,n,dprk,eng30
09008130-n,n,gorkiy,eng30
03810741-n,n,united_states_national_library_of_medicine,eng30
04983688-n,n,songfulness,eng30
05356442-n,n,vena_cephalica_accessoria,eng30
04315599-n,n,step_ladder,eng30
02852360-n,n,blister_pack,eng30
09889346-n,n,calvinist,eng30
03245724-n,n,bourdon,eng30
10388321-n,n,overachiever,eng30
09364249-n,n,muztagh,eng30
11204962-n,n,john_henry_newman,eng30
07599911-n,n,peanut_brittle,eng30
03067339-n,n,vanishing_cream,eng30
03920737-n,n,petticoat,eng30
11078404-n,n,jafar_umar_thalib,eng30
05932891-n,n,field_of_view,eng30
02304967-n,n,atticus,eng30
05809192-n,n,mental_object,eng30
03150661-n,n,currycomb,eng30
02640242-n,n,sturgeon,eng30
03500557-n,n,hayloft,eng30
01069980-n,n,fast,eng30
10169419-n,n,hellion,eng30
11847615-n,n,harrisia,eng30
09770359-n,n,adjutant_general,eng30
02535759-n,n,landlocked_salmon,eng30
00338821-n,n,rearrangement,eng30
07236627-n,n,lodgement,eng30
04777634-n,n,lodgement,eng30
15088669-n,n,iodopsin,eng30
07231532-n,n,dare,eng30
13777509-n,n,rafts,eng30
10444194-n,n,poet,eng30
11850748-n,n,pediocactus,eng30
09108164-n,n,treasure_state,eng30
13824340-n,n,p/e_ratio,eng30
14890183-n,n,graph_paper,eng30
09372176-n,n,norma,eng30
02629435-n,n,family_xiphiidae,eng30
12285705-n,n,alnus_rugosa,eng30
12855710-n,n,mentha_citrata,eng30
07877961-n,n,peppered_steak,eng30
12610740-n,n,heteranthera_dubia,eng30
12107710-n,n,alopecurus_pratensis,eng30
09009174-n,n,novgorod,eng30
08982037-n,n,cebu_city,eng30
04762633-n,n,particularity,eng30
12180885-n,n,hoheria_populnea,eng30
07581931-n,n,fruit_cocktail,eng30
10846224-n,n,ingmar_bergman,eng30
04136800-n,n,window_lock,eng30
14056280-n,n,hyperkinetic_syndrome,eng30
02043999-n,n,family_stercorariidae,eng30
12130937-n,n,carrizo,eng30
05983217-n,n,final_cause,eng30
10216690-n,n,ironmonger,eng30
03493911-n,n,ironmonger,eng30
04116512-n,n,rubber_eraser,eng30
12613706-n,n,hydrilla_verticillata,eng30
02473307-n,n,homo_erectus,eng30
11372599-n,n,horatio_walpole,eng30
08550966-n,n,diocese,eng30
00081836-n,n,shopping,eng30
04203889-n,n,shopping,eng30
14982421-n,n,phosphocreatine,eng30
12721357-n,n,bulnesia,eng30
02344175-n,n,jird,eng30
02583567-n,n,characin,eng30
00578708-n,n,laundering,eng30
14922529-n,n,iodocompound,eng30
07787270-n,n,cherrystone_clam,eng30
01958435-n,n,cherrystone_clam,eng30
14749794-n,n,oestrogen,eng30
09772746-n,n,adulterer,eng30
00890441-n,n,course_of_lectures,eng30
07452074-n,n,wedding,eng30
01036996-n,n,wedding,eng30
08256735-n,n,wedding,eng30
06530412-n,n,stop-loss_order,eng30
05542193-n,n,mastoid_process,eng30
10854627-n,n,boell,eng30
01126564-n,n,winemaking,eng30
13158512-n,n,elongate_leaf,eng30
03082807-n,n,compressor,eng30
03229244-n,n,dowel_pin,eng30
08454191-n,n,admiralty_law,eng30
12257920-n,n,moneses,eng30
12058192-n,n,"mountain_lady's_slipper",eng30
02262178-n,n,ephemeropteran,eng30
08043499-n,n,revolutionary_proletarian_initiative_nuclei,eng30
11308988-n,n,john_philip_sousa,eng30
12559518-n,n,piscidia_piscipula,eng30
08259611-n,n,farmer-labor_party,eng30
06808493-n,n,notation,eng30
06763273-n,n,notation,eng30
00615182-n,n,notation,eng30
15028684-n,n,agglutinin,eng30
